ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag
223,Amazon,Locker,Privada,Premises,Valencia,46013,Lockers - Prudencio,"Av. d'Ausiàs March, 99, Quatre Carreres",39.445881984006725,-0.3682216516525919,Amazon,Lockers,Private,Premises,Valencia, Lockers - Prudencio,"Av. d'Ausiàs March, 99, Quatre Carreres",46013.0,,,
224,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46013,Correos - Valéncia Suc 18. La Font De Sant Lluis,"Cl Antonio Sacramento Escultor, 7-9",39.45383622545942,-0.3588361558377775,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - Valéncia Suc 18. La Font De Sant Lluis,"Cl Antonio Sacramento Escultor, 7-9",46013.0,,,
225,Amazon,Locker,Privada,Service Station,Valencia,46013,Lockers - Fermin,"C. de Cádiz, 98",39.45922810286757,-0.3717648543049757,Amazon,Lockers,Private,Service Station,Valencia, Lockers - Fermin,"C. de Cádiz, 98",46013.0,,,
226,Amazon,Locker,Privada,Premises,Valencia,46013,Lockers - Isabel,Autovia De El Saler 16,39.45286093872912,-0.3542794296198256,Amazon,Lockers,Private,Premises,Valencia, Lockers - Isabel,Autovia De El Saler 16,46013.0,,,
227,Amazon,Locker,Privada,Service Station,Valencia,46014,Lockers - Stephanotis,"Archiduque Carlos, Cl. Pedrapiquers, 9",39.45647149963597,-0.405205913828603,Amazon,Lockers,Private,Service Station,Valencia, Lockers - Stephanotis,"Archiduque Carlos, Cl. Pedrapiquers, 9",46014.0,,,
228,Amazon,Convenience Stores,Privada,Premises,Valencia,46014,Estanco 190 Valencia,"C. del Dr. Rafael Bartual, 25",39.45412318393608,-0.4035023885277023,Amazon,Convenience stores,Private,Premises,Valencia,Estanco 190 Valencia,"C. del Dr. Rafael Bartual, 25",46014.0,,,
229,Amazon,Convenience Stores,Privada,Supermarket,Valencia,46014,Seur - Supermarket Marianita,"C. José Andreu Alabarta, 1",39.45543280815268,-0.4053333196579022,Amazon,Convenience stores,Private,Supermarket,Valencia,Seur - Supermarket Marianita,"C. José Andreu Alabarta, 1",46014.0,,,
230,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46014,Amazon Convenience stores - Kiosko Honduras,"C. Arquitecto Segura de Lago, 8",39.45549577804558,-0.4041705950739044,Amazon,Convenience stores,Private,Kiosk,Valencia,Amazon Convenience stores - Kiosko Honduras,"C. Arquitecto Segura de Lago, 8",46014.0,,,
231,Amazon,Locker,Privada,Service Station,Valencia,46014,Lockers - Alfonseca,"Carrer dels Coeters, 14, Patraix",39.457166691034814,-0.4042893882204077,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Alfonseca,"Carrer dels Coeters, 14, Patraix",46014.0,,,
232,Amazon,Locker,Privada,Service Station,Valencia,46014,Lockers - Croquetas,"C/ dels Traginers, 2, Patraix",39.46325876771295,-0.4065426251817878,Amazon,Lockers,Private,Service Station,Valencia, Lockers - Croquetas,"C/ dels Traginers, 2, Patraix",46014.0,,,
233,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46014,Correos - València Suc 3. Vara De Quart,"C. Nicolau Primitiu Gómez Serrano, 4",39.4564944588543,-0.4033780452058582,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 3. Vara De Quart,"C. Nicolau Primitiu Gómez Serrano, 4",46014.0,,,
234,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46014,Kiosco Rico Rico,"Pl. de Benimarfull, 3",39.45805676161857,-0.3997271595470116,Amazon,Convenience stores,Private,Kiosk,Valencia,Kiosco Rico Rico,"Pl. de Benimarfull, 3",46014.0,,,
235,Amazon,Convenience Stores,Privada,Premises,Valencia,46014,Comercio Siete Mj Sanchez,"Carrer Ciutat de Carlet, 7",39.45854619713506,-0.40114669902558,Amazon,Convenience stores,Private,Premises,Valencia,Comercio Siete Mj Sanchez,"Carrer Ciutat de Carlet, 7",46014.0,,,
236,Amazon,Convenience Stores,Privada,Premises,Valencia,46014,World Markering Iluzion,"C. Arquitecto Segura de Lago, 46",39.45218513883052,-0.4021714112849679,Amazon,Convenience stores,Private,Premises,Valencia, World Markering Iluzion,"C. Arquitecto Segura de Lago, 46",46014.0,,,
237,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46014,Kiosco Mc Yanguez,"C. del Archiduque Carlos, 111",39.46105767698485,-0.3990973392063291,Amazon,Convenience stores,Private,Kiosk,Valencia,Kiosco Mc Yanguez,"C. del Archiduque Carlos, 111",46014.0,,,
238,Amazon,Convenience Stores,Privada,Premises,Valencia,46014,Allinone San Isidro,"C. Mariano de Cavia, 29",39.45309366704569,-0.4032987882128698,Amazon,Convenience stores,Private,Premises,Valencia,Allinone San Isidro,"C. Mariano de Cavia, 29",46014.0,,,
239,Amazon,Convenience Stores,Privada,Premises,Valencia,46014,Droguería Paquetería Tarín,"C. Virgen de la Cabeza, 60",39.463463181537485,-0.3992436564523363,Amazon,Convenience stores,Private,Premises,Valencia, Droguería Paquetería Tarín,"C. Virgen de la Cabeza, 60",46014.0,,,
240,Amazon,Convenience Stores,Privada,Supermarket,Valencia,46014,Supermarket Marianita,"C. José Andreu Alabarta, 1",39.45531680597602,-0.4053118506552419,Amazon,Convenience stores,Private,Supermarket,Valencia,Supermarket Marianita,"C. José Andreu Alabarta, 1",46014.0,,,
241,Amazon,Locker,Privada,Supermarket,Valencia,46015,Lockers - Lasierra,"Av. del Maestro Rodrigo, 78",39.48918971720033,-0.4050808653522951,Amazon,Lockers,Private,Supermarket,Valencia,Lockers - Lasierra,"Av. del Maestro Rodrigo, 78",46015.0,,,
242,Amazon,Locker,Privada,Service Station,Valencia,46015,Lockers - Arcilla,Avda. General Aviles 92,39.48212340349695,-0.4062934586360768,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Arcilla,Avda. General Aviles 92,46015.0,,,
243,Amazon,Locker,Privada,Premises,Valencia,46015,Lockers - Torre,"Avda Cortes Valencianas, 39",39.49248992613082,-0.4012183670127589,Amazon,Lockers,Private,Premises,Valencia,Lockers - Torre,"Avda Cortes Valencianas, 39",46015.0,,,
244,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46015,Correos - València Suc 19. Beniferri,"C. Marina Alta, 6",39.492795450794496,-0.4034615574249229,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 19. Beniferri,"C. Marina Alta, 6",46015.0,,,
245,Amazon,Locker,Privada,Service Station,Valencia,46015,Lockers - Maiz,Cl. Valle Ballestera 44,39.47890775235937,-0.401214131863678,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Maiz,Cl. Valle Ballestera 44,46015.0,,,
246,Amazon,Locker,Privada,Service Station,Valencia,46015,Lockers - Guti,"Calle Maestro Rodrigo, 31",39.47925573812374,-0.3992004951173634,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Guti,"Calle Maestro Rodrigo, 31",46015.0,,,
247,Amazon,Locker,Privada,Premises,Valencia,46015,Lockers - Nervion,"Av. de las Cortes Valencianas, 35",39.49051870576586,-0.4004847808162927,Amazon,Lockers,Private,Premises,Valencia,Lockers - Nervion,"Av. de las Cortes Valencianas, 35",46015.0,,,
248,Amazon,Convenience Stores,Privada,Premises,Valencia,46015,Lucel Iluminacion,"Av. del Maestro Rodrigo, 85",39.48373044048528,-0.4022698909235742,Amazon,Convenience stores,Private,Premises,Valencia,Lucel Iluminacion,"Av. del Maestro Rodrigo, 85",46015.0,,,
249,Amazon,Locker,Privada,Premises,Valencia,46015,Lockers - Berrraco,"Calle Puerto de Sta. María, 3",39.48489766724511,-0.3999726362155948,Amazon,Lockers,Private,Premises,Valencia,Lockers - Berrraco,"Calle Puerto de Sta. María, 3",46015.0,,,
250,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46015,Correos - València Suc 10. Benicalap,"Av. del General Avilés, 8",39.48824729200759,-0.3913563193445504,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 10. Benicalap,"Av. del General Avilés, 8",46015.0,,,
251,Amazon,Locker,Privada,Service Station,Valencia,46017,Lockers - Charneco,"C. San Vicente Mártir, 297",39.44878817112474,-0.3853741760574036,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Charneco,"C. San Vicente Mártir, 297",46017.0,,,
252,Amazon,Locker,Privada,Supermarket,Valencia,46017,Lockers - Inoriza,"C/ de San Marcelino, 22",39.44521672801338,-0.3909964326912097,Amazon,Lockers,Private,Supermarket,Valencia,Lockers - Inoriza,"C/ de San Marcelino, 22",46017.0,,,
253,Amazon,Convenience Stores,Privada,Premises,Valencia,46017,Estanc De Bonafé,"C/ dels Carters, 68",39.44991514775474,-0.3893586472785895,Amazon,Convenience stores,Private,Premises,Valencia,Estanc De Bonafé,"C/ dels Carters, 68",46017.0,,,
254,Amazon,Convenience Stores,Privada,Premises,Valencia,46017,La Piñata,"C/ de Jerónima Galés, 19",39.4542173168015,-0.3896761177893769,Amazon,Convenience stores,Private,Premises,Valencia,La Piñata,"C/ de Jerónima Galés, 19",46017.0,,,
255,Amazon,Convenience Stores,Privada,Premises,Valencia,46017,Material Didáctico,"Pl. de Holanda, 7",39.44928548924205,-0.3879444640237011,Amazon,Convenience stores,Private,Premises,Valencia,Material Didáctico,"Pl. de Holanda, 7",46017.0,,,
256,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46018,Kiosco Roma.,"C. Brasil, 45",39.47196830250115,-0.3983659751732326,Amazon,Convenience stores,Private,Kiosk,Valencia, Kiosco Roma.,"C. Brasil, 45",46018.0,,,
257,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Edpack,"C/ Luis Lamarca, 13",39.471302808591886,-0.4005586927827076,Amazon,Convenience stores,Private,Premises,Valencia,Edpack,"C/ Luis Lamarca, 13",46018.0,,,
258,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Estanco Valencia 63,"C/ de la Democracia, 50",39.47373376222032,-0.4004135634908962,Amazon,Convenience stores,Private,Premises,Valencia,Estanco Valencia 63,"C/ de la Democracia, 50",46018.0,,,
259,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Papeleria Cartagena,"C. Cartagena, 11",39.47067565688908,-0.3943422002621097,Amazon,Convenience stores,Private,Premises,Valencia,Papeleria Cartagena,"C. Cartagena, 11",46018.0,,,
260,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Seur - Papeleria Suico,"C. Brasil, 12",39.47124052704567,-0.3957479493592677,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Papeleria Suico,"C. Brasil, 12",46018.0,,,
261,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46018,Correos - València Suc 8. Av Del Cid,"Av. del Cid, 22",39.468240574217845,-0.393365156739387,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 8. Av Del Cid,"Av. del Cid, 22",46018.0,,,
262,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Dulces Migajas Hn,"C. Brasil, 36",39.47235844628303,-0.3992235182572831,Amazon,Convenience stores,Private,Premises,Valencia,Dulces Migajas Hn,"C. Brasil, 36",46018.0,,,
263,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46018,Kiosco Vicmar Las Provincias,"C/ de la Democracia, 75",39.47296825301814,-0.4027828836991033,Amazon,Convenience stores,Private,Kiosk,Valencia,Kiosco Vicmar Las Provincias,"C/ de la Democracia, 75",46018.0,,,
264,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Locutorio Dabakh Malick,"C. de Francisco Moreno Usedo, 4",39.47378121524847,-0.3972083394778082,Amazon,Convenience stores,Private,Premises,Valencia,Locutorio Dabakh Malick,"C. de Francisco Moreno Usedo, 4",46018.0,,,
265,Amazon,Locker,Pública,Public Facility,Valencia,46018,Citypaq Lockerss-Correos València Suc 8. Av Del Cid,"Av. del Cid, 22",39.46822401108594,-0.3935153660327242,Amazon,Lockers,Public,Public facility,Valencia,Citypaq Lockerss-Correos València Suc 8. Av Del Cid,"Av. del Cid, 22",46018.0,,,
266,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,El Mar Locutorio,"Carrer de Burgos, 2",39.46940319208094,-0.3992437092803554,Amazon,Convenience stores,Private,Premises,Valencia,El Mar Locutorio,"Carrer de Burgos, 2",46018.0,,,
267,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Tuss Carcasas,"Av. del Cid, 82",39.46945623958896,-0.4005147288031723,Amazon,Convenience stores,Private,Premises,Valencia,Tuss Carcasas,"Av. del Cid, 82",46018.0,,,
268,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Locutorio Khadim,"C. Cartagena, 5",39.47099077262767,-0.3937362353295469,Amazon,Convenience stores,Private,Premises,Valencia,Locutorio Khadim,"C. Cartagena, 5",46018.0,,,
269,Amazon,Convenience Stores,Privada,Premises,Valencia,46018,Wilfer Envíos,"Av. de Pérez Galdós, 105",39.471061069810176,-0.3930572911875118,Amazon,Convenience stores,Private,Premises,Valencia, Wilfer Envíos,"Av. de Pérez Galdós, 105",46018.0,,,
270,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,La Bodeguita Latina Express,"C. Baeza, 1",39.49335766863904,-0.3727166622593798,Amazon,Convenience stores,Private,Premises,Valencia,La Bodeguita Latina Express,"C. Baeza, 1",46019.0,,,
271,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46019,Kiosco Mayte,"C. San Juan Bosco, 69",39.4953434434344,-0.3710375825581891,Amazon,Convenience stores,Private,Kiosk,Valencia,Kiosco Mayte,"C. San Juan Bosco, 69",46019.0,,,
272,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,Cash Mid,"C/ del Duc de Mandas, 20",39.494113865081225,-0.369938822324832,Amazon,Convenience stores,Private,Premises,Valencia,Cash Mid,"C/ del Duc de Mandas, 20",46019.0,,,
273,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,Outlet Orriols,"C. San Juan Bosco, 77",39.495896697328455,-0.3705763147958665,Amazon,Convenience stores,Private,Premises,Valencia,Outlet Orriols,"C. San Juan Bosco, 77",46019.0,,,
274,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,Economy Bazar,"C. San Juan Bosco, 73",39.49576655855252,-0.3706735695614766,Amazon,Convenience stores,Private,Premises,Valencia,Economy Bazar,"C. San Juan Bosco, 73",46019.0,,,
275,Amazon,Locker,Privada,Service Station,Valencia,46019,Lockers - Ursu,"Cam. Viejo de Godella, 139",39.49782295445473,-0.3839967025258262,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Ursu,"Cam. Viejo de Godella, 139",46019.0,,,
276,Amazon,Locker,Privada,Premises,Valencia,46019,Lockers - Alderete,"C/ d'Alcanyís, 36",39.4955525327176,-0.3784821920082818,Amazon,Lockers,Private,Premises,Valencia,Lockers - Alderete,"C/ d'Alcanyís, 36",46019.0,,,
277,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,La Bodeguita Latina Expess,"C. Padre Viñas, 58",39.49349943616908,-0.3709350907914239,Amazon,Convenience stores,Private,Premises,Valencia, La Bodeguita Latina Expess,"C. Padre Viñas, 58",46019.0,,,
278,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,Techone Computers,"C/ de Pedro Cabanes, 73",39.4944382006223,-0.3779408834575601,Amazon,Convenience stores,Private,Premises,Valencia,Techone Computers,"C/ de Pedro Cabanes, 73",46019.0,,,
279,Amazon,Convenience Stores,Privada,Premises,Valencia,46019,Seur - Oulet Destino 19,PEDRO CABANES 86,39.49462563091356,-0.3781914991998286,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Oulet Destino 19,PEDRO CABANES 86,46019.0,,,
280,Amazon,Locker,Privada,Service Station,Valencia,46020,Lockers - Eloy,"C/ Emilio Baró, 69",39.48947233451577,-0.3603818078213465,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Eloy,"C/ Emilio Baró, 69",46020.0,,,
281,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Seur - Papeleria Benipaper,"C. de l'Arquitecte Arnau, 57",39.48630623707752,-0.3564583205410704,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Papeleria Benipaper,"C. de l'Arquitecte Arnau, 57",46020.0,,,
282,Amazon,Locker,Privada,Service Station,Valencia,46020,Lockers - Puigbo,"C. de Dolores Marqués, 50",39.487689066866864,-0.3613498478129834,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Puigbo,"C. de Dolores Marqués, 50",46020.0,,,
283,Amazon,Locker,Privada,Premises,Valencia,46020,Lockers - Burrell,"C. Torreta de Miramar, 1",39.48762186069683,-0.3614893106715795,Amazon,Lockers,Private,Premises,Valencia,Lockers - Burrell,"C. Torreta de Miramar, 1",46020.0,,,
284,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Eva Taller De Marcos,"C. Ramón Asensio, 5",39.482345352824105,-0.3587493315852775,Amazon,Convenience stores,Private,Premises,Valencia,Eva Taller De Marcos,"C. Ramón Asensio, 5",46020.0,,,
285,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46020,Correos - València Suc 12. Benimaclet,"Av. Primado Reig, 129",39.48403612708153,-0.3624253206525299,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 12. Benimaclet,"Av. Primado Reig, 129",46020.0,,,
286,Amazon,Locker,Pública,Public Facility,Valencia,46020,Citypaq Lockerss-Correos València Suc 12. Benimacle,"Av. Primado Reig, 129",39.48403612708153,-0.3624253206525299,Amazon,Lockers,Public,Public facility,Valencia,Citypaq Lockerss-Correos València Suc 12. Benimacle,"Av. Primado Reig, 129",46020.0,,,
287,Amazon,Convenience Stores,Privada,Kiosk,Valencia,46020,Seur - Kiosko Rosa,"Carrer de Cuenca Tramoyeres, 2",39.48296016061813,-0.3606806540662172,Amazon,Convenience stores,Private,Kiosk,Valencia,Seur - Kiosko Rosa,"Carrer de Cuenca Tramoyeres, 2",46020.0,,,
288,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Eurogiro Lare,"C. de la Virgen de los Desamparados, 25",39.48618631742856,-0.3615216477628487,Amazon,Convenience stores,Private,Premises,Valencia,Eurogiro Lare,"C. de la Virgen de los Desamparados, 25",46020.0,,,
289,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Frutos Secos Oliguer,"Av. de Valladolid, 28",39.48895031992642,-0.3595890942626389,Amazon,Convenience stores,Private,Premises,Valencia,Frutos Secos Oliguer,"Av. de Valladolid, 28",46020.0,,,
290,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Firdos Movil.,"C/ Emilio Baró, 45",39.48715279651245,-0.3614050566014679,Amazon,Convenience stores,Private,Premises,Valencia,Firdos Movil.,"C/ Emilio Baró, 45",46020.0,,,
291,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Muizz Copy House,"C. del Dr. Vicente Zaragozá, 9",39.48565450186327,-0.3640321096114801,Amazon,Convenience stores,Private,Premises,Valencia,Muizz Copy House,"C. del Dr. Vicente Zaragozá, 9",46020.0,,,
292,Amazon,Convenience Stores,Privada,Premises,Valencia,46020,Seur - Mercado Del Libro Usado D,"C/ de Sant Columbà, 14",39.4899708406306,-0.3574755691825372,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Mercado Del Libro Usado D,"C/ de Sant Columbà, 14",46020.0,,,
293,Amazon,Locker,Privada,Parking,Valencia,46021,Lockers - Servicio,"C. Chile, 13",39.4712090554096,-0.3568296790886824,Amazon,Lockers,Private,Parking,Valencia,Lockers - Servicio,"C. Chile, 13",46021.0,,,
294,Amazon,Locker,Privada,Service Station,Valencia,46021,Lockers - Ferran,"C/ del Clariano, 3",39.4767468317617,-0.3521613975095794,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Ferran,"C/ del Clariano, 3",46021.0,,,
295,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Lenceria Gracia.,"C. de l'Amistat, 1",39.47446655030171,-0.3524500355324842,Amazon,Convenience stores,Private,Premises,Valencia,Lenceria Gracia.,"C. de l'Amistat, 1",46021.0,,,
296,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Mobile Valencia,"Av. Cardenal Benlloch, 93",39.47401591470189,-0.3534962103451357,Amazon,Convenience stores,Private,Premises,Valencia,Mobile Valencia,"Av. Cardenal Benlloch, 93",46021.0,,,
297,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Seur - Bodaprix Fotografos,"Av. Cardenal Benlloch, 83",39.47330184662008,-0.353797787553428,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Bodaprix Fotografos,"Av. Cardenal Benlloch, 83",46021.0,,,
298,Amazon,Locker,Privada,Premises,Valencia,46021,Lockers - Diestre,"C. del Gorgos, 4",39.47675234466337,-0.3529562131633685,Amazon,Lockers,Private,Premises,Valencia,Lockers - Diestre,"C. del Gorgos, 4",46021.0,,,
299,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Monalisa Ii,"C. del Gorgos, 4",39.47675234466337,-0.3529562131633685,Amazon,Convenience stores,Private,Premises,Valencia,Monalisa Ii,"C. del Gorgos, 4",46021.0,,,
300,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Seur - Estanco 66,"Avda. de Blasco Ibáñez, 39",39.47616064369366,-0.353313793381064,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Estanco 66,"Avda. de Blasco Ibáñez, 39",46021.0,,,
301,Amazon,Locker,Pública,Public Facility,Valencia,46021,Citypaq Lockerss-Correos València Suc 13. Algiròs,"C. del Poeta Mas y Ros, 20",39.47100131222077,-0.3497763098582114,Amazon,Lockers,Public,Public facility,Valencia,Citypaq Lockerss-Correos València Suc 13. Algiròs,"C. del Poeta Mas y Ros, 20",46021.0,,,
302,Amazon,Convenience Stores,Pública,Public Facility,Valencia,46021,Correos - València Suc 13. Algiròs,"C. del Poeta Mas y Ros, 21",39.47100131222077,-0.3497763098582114,Amazon,Convenience stores,Public,Public facility,Valencia,Correos - València Suc 13. Algiròs,"C. del Poeta Mas y Ros, 21",46021.0,,,
303,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Bazar Catay,"C/ de Polo y Peyrolón, 32",39.47406985163435,-0.3544688049609601,Amazon,Convenience stores,Private,Premises,Valencia,Bazar Catay,"C/ de Polo y Peyrolón, 32",46021.0,,,
304,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Amazon Convenience stores - Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",39.47219700344144,-0.3482942369845347,Amazon,Convenience stores,Private,Premises,Valencia,Amazon Convenience stores - Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",46021.0,,,
305,Amazon,Convenience Stores,Privada,Premises,Valencia,46021,Seur - Estanco 224 La Salud,"C. de los Santos Justo y Pastor, 37",39.47063745663269,-0.349747788517734,Amazon,Convenience stores,Private,Premises,Valencia,Seur - Estanco 224 La Salud,"C. de los Santos Justo y Pastor, 37",46021.0,,,
306,Amazon,Locker,Privada,Supermarket,Valencia,46021,Lockers - Altamirano,"C. del Serpis, 90",39.473082884505416,-0.338171517330584,Amazon,Lockers,Private,Supermarket,Valencia,Lockers - Altamirano,"C. del Serpis, 90",46021.0,,,
307,Amazon,Convenience Stores,Privada,Premises,Valencia,46022,Futurmovil,"C. Músico Ginés, 31",39.4718434396585,-0.3428762064316024,Amazon,Convenience stores,Private,Premises,Valencia,Futurmovil,"C. Músico Ginés, 31",46022.0,,,
308,Amazon,Convenience Stores,Privada,Premises,Valencia,46022,Interbox,"Avda. de Blasco Ibáñez, 162",39.47192585584584,-0.3417735256940558,Amazon,Convenience stores,Private,Premises,Valencia,Interbox,"Avda. de Blasco Ibáñez, 162",46022.0,,,
309,Amazon,Locker,Privada,Premises,Valencia,46022,Lockers - Peten,"Avda. de Blasco Ibáñez, 163",39.47192585584584,-0.3417735256940558,Amazon,Lockers,Private,Premises,Valencia,Lockers - Peten,"Avda. de Blasco Ibáñez, 163",46022.0,,,
310,Amazon,Locker,Pública,Public Facility,Valencia,46022,Citypaq Lockerss-Uv Facultad Economia,"Av. de los Naranjos, S/N",39.47843245388288,-0.341559835399855,Amazon,Lockers,Public,Public facility,Valencia,Citypaq Lockerss-Uv Facultad Economia,"Av. de los Naranjos, S/N",46022.0,,,
311,Amazon,Convenience Stores,Privada,Premises,Valencia,46022,Alimentación M.K,"C. del Explorador Andrés, 2",39.4726194782749,-0.3481141237645564,Amazon,Convenience stores,Private,Premises,Valencia,Alimentación M.K,"C. del Explorador Andrés, 2",46022.0,,,
312,Amazon,Locker,Privada,Supermarket,Valencia,46022,Amazon Lockers - Arena,"C. los Leones, 48",39.46903742863133,-0.3470300650377562,Amazon,Lockers,Private,Supermarket,Valencia,Amazon Lockers - Arena,"C. los Leones, 48",46022.0,,,
313,Amazon,Convenience Stores,Privada,Premises,Valencia,46022,Ayora Locutorio,"C. de los Santos Justo y Pastor, 111",39.46833371777775,-0.3420375373776447,Amazon,Convenience stores,Private,Premises,Valencia,Ayora Locutorio,"C. de los Santos Justo y Pastor, 111",46022.0,,,
314,Amazon,Locker,Privada,Service Station,Valencia,46011,Lockers - Leoncia,"C/ de la Serradora, 14",39.464657494082,-0.3358346356995185,Amazon,Lockers,Private,Service Station,Valencia,Lockers - Leoncia,"C/ de la Serradora, 14",46011.0,,,
315,Amazon,Locker,Privada,Supermarket,Valencia,46022,Lockers - Aldekoa,"C. la Fue, 12",39.4681859472287,-0.3408929810995075,Amazon,Lockers,Private,Supermarket,Valencia,Lockers - Aldekoa,"C. la Fue, 12",46022.0,,,
316,Amazon,Convenience Stores,Privada,Premises,Valencia,46022,Papeleria Y Libreria Titelles,"C Ramón de Campoamor, 103",39.46948385560077,-0.3398844686591548,Amazon,Convenience stores,Private,Premises,Valencia,Papeleria Y Libreria Titelles,"C Ramón de Campoamor, 103",46022.0,,,
317,Amazon,Locker,Privada,Premises,Valencia,46023,Amazon Lockers - Debernardo,"C/ Vicente Beltrán Grimal, 17",39.4619103211092,-0.3483943279396124,Amazon,Lockers,Private,Premises,Valencia,Amazon Lockers - Debernardo,"C/ Vicente Beltrán Grimal, 17",46023.0,,,
318,Amazon,Convenience Stores,Privada,Premises,Valencia,46023,Papeleria Baleares 18,"Av. de Baleares, 18",39.4632588182848,-0.3548579850595735,Amazon,Convenience stores,Private,Premises,Valencia,Papeleria Baleares 18,"Av. de Baleares, 18",46023.0,,,
319,Amazon,Convenience Stores,Privada,Premises,Valencia,46023,Raheem Locutorio,"C. de Higinio Noja, 23",39.46220852043066,-0.3460081496467025,Amazon,Convenience stores,Private,Premises,Valencia,Raheem Locutorio,"C. de Higinio Noja, 23",46023.0,,,
320,Amazon,Convenience Stores,Privada,Premises,Valencia,46023,Fix Valencia.,"C. de Higinio Noja, 61",39.458540437500126,-0.3474266741102961,Amazon,Convenience stores,Private,Premises,Valencia,Fix Valencia.,"C. de Higinio Noja, 61",46023.0,,,
321,Amazon,Locker,Pública,Public Facility,Valencia,46023,Citypaq Lockerss-Correos València Suc 22. El Corte,"C/ del Pintor Maella, 37",39.45701335390257,-0.3471431870954357,Amazon,Lockers,Public,Public facility,Valencia,Citypaq Lockerss-Correos València Suc 22. El Corte,"C/ del Pintor Maella, 37",46023.0,,,
322,Amazon,Locker,Privada,Premises,Valencia,46023,Lockers - Triadu,"Av. de Francia, 8",39.46024019905334,-0.3517039785122774,Amazon,Lockers,Private,Premises,Valencia, Lockers - Triadu,"Av. de Francia, 8",46023.0,,,
