Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
28,61,29,62,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Tintoreria La Bruixeta,24/7 Lion Energy,C/ de la Vall de la Ballestera,C/ de la Vall de la Ballestera,19.93,100.0,21.05,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
29,61,30,62,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Loteria Marcos Y Fotografias,24/7 Lion Energy,C/ de la Vall de la Ballestera,C/ de la Vall de la Ballestera,19.93,100.0,22.73,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
32,393,33,394,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",5.69,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
32,706,33,707,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",14.92,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
32,256,33,257,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",15.61,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
36,173,37,174,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Uno Electro,Uno Electro,"C. de Honorato Juan, 2","Calle HONORATO JUAN, 2",5.51,87.8,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
36,631,37,632,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Uno Electro,Uno Electro,"C. de Honorato Juan, 2","C. de Honorato Juan, 2",10.08,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,165,38,166,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Loterias Passatemps I Oci,"C/ de Jesús, 94","C/ de Jesús, 94",3.47,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,626,38,627,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Passatemps I Oci. Loterias,"C/ de Jesús, 94","C/ de Jesús, 94",8.44,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,878,38,879,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Fnx-Loterias Passatemps I Oci,"C/ de Jesús, 94","C/ de Jesús, 94",10.0,100.0,68.18,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,537,38,538,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Passatemps I Oci. Loterias,"C/ de Jesús, 94","C/ de Jesús, 94",10.93,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
38,67,39,68,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Mercamundo,Kiosco Loterial Peset,Av. del Dr. Peset Aleixandre,Av. del Dr. Peset Aleixandre,17.14,100.0,19.35,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
