City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
valencia,VAL_LOC_000085,39.46460380960883,-0.36624830253612867,6,5,Amazon | Celeritas | Ctt Express | InPost | UPS,"C. Joaquín Costa, 44",Estanco Joaquin Costa | Estanco Joaquin Costa 44 | Estanco Prensa C/ Joaquin Costa 44 | Fnx-Estanco Joaquin Costa 44,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",20.7,2,Medium,False
valencia,VAL_LOC_000086,39.47300758687527,-0.3595388945752227,1,1,InPost,"C. de Amadeo de Saboya, 24",Estanco Amadeo Saboya,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000087,39.46150757668239,-0.3714362578928818,1,1,InPost,"C. Francisco Sempere, 11",Holamobi Ruzafa,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000088,39.46473780913156,-0.3627083953242161,4,4,Amazon | Celeritas | InPost | SEUR,"C. de Salamanca, 47",Papeleria Barco De Papel | Papelería Barco De Papel,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.55,2,Medium,False
valencia,VAL_LOC_000089,39.47567392348646,-0.3620099981730441,3,3,Amazon | InPost | UPS,"C. Micer Mascó, 19",Fnx-Kiosko Mestalla | Kiosco Mestalla | Kioscomestalla,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.76,2,Medium,False
valencia,VAL_LOC_000090,39.482341238891735,-0.35876542754998914,2,2,Amazon | InPost,"C. Ramón Asensio, 5",Eva Taller De Marcos | Taller De Marcos,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.91,1,High,False
valencia,VAL_LOC_000091,39.45590989080436,-0.3625946387268287,1,1,InPost,Av. de Amado Granell Mesado,Cerdan Quilis Sl,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000092,39.480738704296485,-0.3570443322238815,1,1,InPost,Calle Dr. Garcia Brustenga,Az Soluciones Contables,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000093,39.46101263079718,-0.3648091301718074,1,1,InPost,"C. de Luis Oliag, 40",Locutorio Paris,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000094,39.47178653962879,-0.356370271137981,1,1,InPost,"Carrer de Xile, s/n",24/7 Parking Apk2 Aragon,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000095,39.47846682104921,-0.3554090241374535,1,1,InPost,"C. de Menéndez y Pelayo, 24",Blue Onyx Lavanderia,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000096,39.45662198521995,-0.3725919512906043,1,1,InPost,"Av. Dr. Waksman, 25",Js Moviles,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000097,39.49035630671944,-0.375452129865151,1,1,Correos,"Av. de la Constitución, 111",Correos Valencia Suc 5. La SaãDia,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000098,39.46979785891765,-0.3909711411682767,1,1,Correos,"C/ Angel Guimera, 70",Supermercados Consum,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000099,39.466254800295886,-0.3524817336293045,1,1,Correos,"Av. del Puerto, 79",Supermercados Consum,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000100,39.46141306231918,-0.3750785067165566,1,1,Correos,"C. de Sueca, 34",Supermercados Consum,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000101,39.48285278565497,-0.3704926740639288,1,1,Correos,"C. Alboraya, 31",Supermercados Consum,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000102,39.47102596559543,-0.34978710547625813,4,2,Amazon | Correos,"C. del Poeta Mas y Ros, 20 | C. del Poeta Mas y Ros, 21",Citypaq Lockerss-Correos València Suc 13. Algiròs | Correos - València Suc 13. Algiròs | Correos Valencia Suc 13. Algirã’s,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",5.79,1,High,False
valencia,VAL_LOC_000103,39.46221975511138,-0.3314543872585992,2,1,Correos,"C. Dr. Juan José Dómine, 13",Correos Valencia Suc 6. Puerto,True,True,False,False,False,False,False,False,3,Locker and PUDO,2,"Same company, multiple records",0.0,1,High,False
valencia,VAL_LOC_000104,39.46761031087426,-0.3768970377143659,1,1,Correos,"C. Xátiva, s/n",Estacion De Metro Xativa,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000105,39.45705787252258,-0.34714342057389946,4,2,Amazon | Correos,"C/ del Pintor Maella, 37",Citypaq Lockerss-Correos València Suc 22. El Corte | Correos - València Suc 22. El Corte Inglés Av. Fra | Correos Valencia Suc 22. El Corte Inglã‰S Av. Francia,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",7.23,1,High,False
valencia,VAL_LOC_000106,39.48833016791059,-0.39135458086184033,3,2,Amazon | Correos,"Av. del General Avilés, 8",Correos - València Suc 10. Benicalap | Correos Valencia Suc 10. Benicalap,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",13.82,1,High,False
valencia,VAL_LOC_000107,39.47858149577945,-0.3416040955385684,1,1,Correos,"Av. de los Naranjos, S/N",Uv Facultad Economia,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000108,39.47997327014948,-0.3361021243858664,1,1,Correos,"Cmo. de Vera, s/n",Upv Casa Del Alumno,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000109,39.48995046020082,-0.3604549257557267,1,1,Correos,"C/ Emilio Baró, 69",Galp,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
valencia,VAL_LOC_000110,39.46216982949079,-0.3661965701313084,1,1,Correos,"Calle de Matías Perelló, 46",Supermercados Consum,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
