Location_Cluster_ID,Merged_Record_Count,Main_Type,id_final,Location,Address,Latitude,Longitude,Capacity_Sum,Zip_Code,ID,Company,Type,Infrastructure,Type Infrastructure,City,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
VAL_LOC_000088,2,PUDO,92,Taller De Marcos,"C. Ramón Asensio, 5",39.482341238891735,-0.35876542754998914,240,46020.0,92 + 284,InPost + Amazon,Convenience Stores,Privada,Premises,Valencia,InPost + Amazon,Convenience stores,Private,Premises,Valencia,Taller De Marcos + Eva Taller De Marcos,"C. Ramón Asensio, 5 + C. Ramón Asensio, 5",46020.0 + 46020.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.91,1,High,Amazon | InPost + Amazon | InPost,False
VAL_LOC_000095,3,PUDO,99,Correos Valencia Suc 5. La SaãDia,"Av. de la Constitución, 111",39.49048499543196,-0.3754391090143861,240,46009.0,99 + 200 + 201,Correos + Amazon + Amazon,Locker + Convenience Stores,Pública,Public Facility,Valencia,Correos + Amazon + Amazon,Lockers + Convenience stores,Public,Public facility,Valencia,Correos Valencia Suc 5. La SaãDia + Citypaq Lockerss-Correos València Suc 5. La Saïdia + Correos - València Suc 5. La Saïdia,"Av. de la Constitución, 111 + Av. de la Constitución, 111 + Av. de la Constitución, 111",46009.0 + 46009.0 + 46009.0,,,,1 + 1 + 7,Locker + Locker + Convenience Store,1,3,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",21.53,2,Medium,Amazon | Correos + Amazon | Correos + Amazon | Correos,False
VAL_LOC_000100,4,PUDO,104,Correos Valencia Suc 13. Algirã’s,"C. del Poeta Mas y Ros, 20",39.47102596559543,-0.34978710547625813,360,46021.0,104 + 106 + 301 + 302,Correos + Correos + Amazon + Amazon,Lsp Pudos + Locker + Convenience Stores,Pública,Public Facility,Valencia,Correos + Correos + Amazon + Amazon,LSP PUDOs + Lockers + Convenience stores,Public,Public facility,Valencia,Correos Valencia Suc 13. Algirã’s + Correos Valencia Suc 13. Algirã’s + Citypaq Lockerss-Correos València Suc 13. Algiròs + Correos - València Suc 13. Algiròs,"C. del Poeta Mas y Ros, 20 + C. del Poeta Mas y Ros, 20 + C. del Poeta Mas y Ros, 20 + C. del Poeta Mas y Ros, 21",46021.0 + 46021.0 + 46021.0 + 46021.0,,,,2 + 1 + 1 + 7,PUDO + Locker + Locker + Convenience Store,1,4,2,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",5.79,1,High,Amazon | Correos + Amazon | Correos + Amazon | Correos + Amazon | Correos,False
VAL_LOC_000101,5,PUDO,105,Correos Valencia Suc 6. Puerto,"C. Dr. Juan José Dómine, 13",39.46229692420616,-0.33138560345239754,480,46011.0,105 + 107 + 216 + 217 + 786,Correos + Correos + Amazon + Amazon + Gls,Lsp Pudos + Locker + Convenience Stores,Pública + Privada,Public Facility + Premises,Valencia,Correos + Correos + Amazon + Amazon + GLS,LSP PUDOs + Lockers + Convenience stores,Public + Private,Public facility + Premises,Valencia,Correos Valencia Suc 6. Puerto + Correos Valencia Suc 6. Puerto + Citypaq Lockerss-Correos València Suc 6. Puerto + Correos - València Suc 6. Puerto + Ps Gls Puerto Valencia,"C. Dr. Juan José Dómine, 13 + C. Dr. Juan José Dómine, 13 + C. Dr. Juan José Dómine, 13 + C. Dr. Juan José Dómine, 13 + C. Dr. Juan José Dómine, 14",46011.0 + 46011.0 + 46011.0 + 46011.0 + 46011.0,,,,2 + 1 + 1 + 7 + 2,PUDO + Locker + Locker + Convenience Store + PUDO,1,5,3,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",18.8,2,Medium,Amazon | Correos | Gls + Amazon | Correos | Gls + Amazon | Correos | Gls + Amazon | Correos | Gls + Amazon | Correos | Gls,False
VAL_LOC_000103,4,PUDO,109,Correos Valencia Suc 22. El Corte Inglã‰S Av. Francia,"C/ del Pintor Maella, 37",39.45705787252258,-0.34714342057389946,360,46023.0,109 + 111 + 321 + 326,Correos + Correos + Amazon + Amazon,Lsp Pudos + Locker + Convenience Stores,Pública,Public Facility,Valencia,Correos + Correos + Amazon + Amazon,LSP PUDOs + Lockers + Convenience stores,Public,Public facility,Valencia,Correos Valencia Suc 22. El Corte Inglã‰S Av. Francia + Correos Valencia Suc 22. El Corte Inglã‰S Av. Francia + Citypaq Lockerss-Correos València Suc 22. El Corte + Correos - València Suc 22. El Corte Inglés Av. Fra,"C/ del Pintor Maella, 37 + C/ del Pintor Maella, 37 + C/ del Pintor Maella, 37 + C/ del Pintor Maella, 37",46023.0 + 46023.0 + 46023.0 + 46023.0,,,,2 + 1 + 1 + 7,PUDO + Locker + Locker + Convenience Store,1,4,2,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",7.23,1,High,Amazon | Correos + Amazon | Correos + Amazon | Correos + Amazon | Correos,False
VAL_LOC_000104,3,PUDO,110,Correos Valencia Suc 10. Benicalap,"Av. del General Avilés, 8",39.48833016791059,-0.39135458086184033,300,46015.0,110 + 112 + 250,Correos + Correos + Amazon,Lsp Pudos + Locker + Convenience Stores,Pública,Public Facility,Valencia,Correos + Correos + Amazon,LSP PUDOs + Lockers + Convenience stores,Public,Public facility,Valencia,Correos Valencia Suc 10. Benicalap + Correos Valencia Suc 10. Benicalap + Correos - València Suc 10. Benicalap,"Av. del General Avilés, 8 + Av. del General Avilés, 8 + Av. del General Avilés, 8",46015.0 + 46015.0 + 46015.0,,,,2 + 1 + 7,PUDO + Locker + Convenience Store,1,3,2,True,True,False,False,False,False,True,False,3,Locker and PUDO,4,"Multiple companies, multiple services",13.82,1,High,Amazon | Correos + Amazon | Correos + Amazon | Correos,False
VAL_LOC_000105,2,PUDO,113,Uv Facultad Economia,"Av. de los Naranjos, S/N",39.47850697483116,-0.3415819654692117,120,46022.0,113 + 310,Correos + Amazon,Locker,Pública,Public Infrastructure + Public Facility,Valencia,Correos + Amazon,Lockers,Public,Public Infrastructure + Public facility,Valencia,Uv Facultad Economia + Citypaq Lockerss-Uv Facultad Economia,"Av. de los Naranjos, S/N + Av. de los Naranjos, S/N",46022.0 + 46022.0,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",17.0,2,Medium,Amazon | Correos + Amazon | Correos,False
VAL_LOC_000120,3,PUDO,128,Oceanografic De Valencia,"C. de Eduardo Primo Yúfera, 1",39.48403884755583,-0.36242180723733486,240,46013.0,128 + 285 + 286,Correos + Amazon + Amazon,Locker + Convenience Stores,Pública,Public Infrastructure + Public Facility,Valencia,Correos + Amazon + Amazon,Lockers + Convenience stores,Public,Public Infrastructure + Public facility,Valencia,Oceanografic De Valencia + Correos - València Suc 12. Benimaclet + Citypaq Lockerss-Correos València Suc 12. Benimacle,"C. de Eduardo Primo Yúfera, 1 + Av. Primado Reig, 129 + Av. Primado Reig, 129",46013.0 + 46020.0 + 46020.0,,,,1 + 7 + 1,Locker + Convenience Store + Locker,1,3,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",1.28,1,High,Amazon | Correos + Amazon | Correos + Amazon | Correos,False
VAL_LOC_000121,2,PUDO,129,Correos Valencia Suc 12. Benimaclet,"Av. Primado Reig, 129",39.45419625609644,-0.38995290076663064,120,46020.0,129 + 130,Correos + Correos,Locker,Pública,Public Facility,Valencia,Correos + Correos,Lockers,Public,Public facility,Valencia,Correos Valencia Suc 12. Benimaclet + Correos Valencia Suc 2. Patraix,"Av. Primado Reig, 129 + C/ de Jerónima Galés, 20",46020.0 + 46017.0,,,,1 + 1,Locker + Locker,1,2,1,True,False,False,False,False,False,False,False,1,Locker only,2,"Same company, multiple records",5.85,1,High,Correos + Correos,False
VAL_LOC_000125,2,PUDO,134,Seur - Herrajes Serra,"C. de la Linterna, 28",39.4725189940774,-0.37935066115168226,240,46001.0,134 + 348,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Seur - Herrajes Serra + Herrajes Serra,"C. de la Linterna, 28 + C. de la Linterna, 28",46001.0 + 46001.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.27,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000132,2,PUDO,142,Seur - Merceria Ladelana,"Plaça de Mossén Sorell, 11",39.4780264006117,-0.3802511937022288,240,46003.0,142 + 351,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Seur - Merceria Ladelana + Merceria Ladelana,"Plaça de Mossén Sorell, 11 + Plaça de Mossén Sorell, 11",46003.0 + 46003.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.84,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000134,3,PUDO,144,The Salon By Cristina Agüera,"C. de Pizarro, 8",39.468129043109386,-0.37262123938328906,360,46004.0,144 + 603 + 868,Amazon + Ctt Express + UPS,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express + UPS,Convenience stores,Private,Premises,Valencia + Valecia,The Salon By Cristina Agüera + The Salon By Cristina Agüera + The Salon By Cristina Aguera,"C. de Pizarro, 8 + C. de Pizarro, 8 + C. de Pizarro, 8",46004.0 + 46004.0 + 46004.0,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.85,1,High,Amazon | Ctt Express | UPS + Amazon | Ctt Express | UPS + Amazon | Ctt Express | UPS,False
VAL_LOC_000136,2,PUDO,146,Patel Fruta Y Verdura,"Av. del Reino de Valencia, 34",39.46414588125951,-0.37001967196776253,240,46005.0,146 + 614,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Patel Fruta Y Verdura + Patel Fruta Y Verdura,"Av. del Reino de Valencia, 34 + Av. del Reino de Valencia, 34",46005.0 + 46005.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.62,1,High,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000138,2,PUDO,149,Citypaq Lockerss-Correos València Suc 9. Joaquin Co,"C. de Joaquín Costa, 39",40.44436179791772,-0.368393150625944,180,46005.0,149 + 150,Amazon + Amazon,Locker + Convenience Stores,Pública,Public Facility,Valencia,Amazon + Amazon,Lockers + Convenience stores,Public,Public facility,Valencia,Citypaq Lockerss-Correos València Suc 9. Joaquin Co + Correos - València Suc 9. Joaquin Costa,"C. de Joaquín Costa, 39 + C. de Joaquín Costa, 39",46005.0 + 46005.0,,,,1 + 7,Locker + Convenience Store,1,2,1,True,False,False,False,False,False,True,False,7,Multiple services,2,"Same company, multiple records",0.0,1,High,Amazon + Amazon,False
VAL_LOC_000139,3,PUDO,152,Seur - Karpet Papeleria Tecnica,"C. Joaquín Costa, 46",39.46444324104525,-0.3660956671548424,360,46005.0,152 + 391 + 773,Amazon + SEUR + Gls,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur + GLS,Convenience stores,Private,Premises,Valencia,Seur - Karpet Papeleria Tecnica + Karpet Papeleria Tecnica + Ps Karpet Papeleria Tecnica,"C. Joaquín Costa, 46 + C. Joaquín Costa, 46 + C. Joaquín Costa, 46",46005.0 + 46005.0 + 46005.0,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.78,1,High,Amazon | Gls | SEUR + Amazon | Gls | SEUR + Amazon | Gls | SEUR,False
VAL_LOC_000140,2,PUDO,153,Seur - Texto Graf,"Calle de Matías Perelló, 27",39.461783053722904,-0.36758080841125773,240,46005.0,153 + 398,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Seur - Texto Graf + Texto Graf,"Calle de Matías Perelló, 27 + Calle de Matías Perelló, 27",46005.0 + 46005.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.06,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000141,2,PUDO,154,Libreria Salamanca,"C. de Salamanca, 42",39.465022131582586,-0.36338115455058717,240,46005.0,154 + 615,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Libreria Salamanca + Libreria Salamanca,"C. de Salamanca, 42 + C. de Salamanca, 42",46005.0 + 46005.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",15.42,2,Medium,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000142,3,PUDO,156,Estanco Garna,"C. de Luis Oliag, 25",39.45958934604073,-0.3668193010051411,360,46006.0,156 + 157 + 414,Amazon + Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Amazon + Seur,Convenience stores,Private,Premises,Valencia,Estanco Garna + Seur - Estanco Garna Valencia 13 + Estanco Garna Valencia 13,"C. de Luis Oliag, 25 + C. de Luis Oliag, 25 + C. de Luis Oliag, 25",46006.0 + 46006.0 + 46006.0,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.22,1,High,Amazon | SEUR + Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000143,5,PUDO,158,1x2 Mercat Russafa,"C. del Consulat del Mar, 5",39.46300239466371,-0.3713126418826739,600,46006.0,158 + 163 + 381 + 876 + 877,Amazon + Amazon + SEUR + UPS + UPS,Convenience Stores,Privada,Premises,Valencia,Amazon + Amazon + Seur + UPS + UPS,Convenience stores,Private,Premises,Valencia,1x2 Mercat Russafa + Soluciones Móviles + Soluciones Móviles + Soluciones Moviles Roii + Fnx-1x2 Mercat Russafa,"C. del Consulat del Mar, 5 + C. del Consulat del Mar, 5 + C. del Consulat del Mar, 5 + C. del Consulat del Mar, 5 + C. del Consulat del Mar, 5",46006.0 + 46006.0 + 46006.0 + 46006.0 + 46006.0,,,,7 + 7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,5,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",23.89,2,Medium,Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS,False
VAL_LOC_000146,2,PUDO,162,Global Tec,"Ctra. de la Fuente de San Luis, 34",39.456596670940655,-0.3718440491031731,240,46006.0,162 + 424,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Global Tec + Global Tec,"Ctra. de la Fuente de San Luis, 34 + Ctra. de la Fuente de San Luis, 34",46006.0 + 46004.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.63,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000150,4,PUDO,168,Mariaca-Capritxos,"Carrer de Carcaixent, 12",39.460170615050394,-0.3868844041119785,480,46007.0,168 + 470 + 537 + 628,Amazon + Dhl + Celeritas + Ctt Express,Convenience Stores,Privada,Premises + Kiosk,Valencia + Valecia,Amazon + DHL + Celeritas + CTT Express,Convenience stores,Private,Premises + Kiosk,Valencia + Valecia,Mariaca-Capritxos + Kiosco Mariacabrandt Capritxsos + Mariacabrandt-Capritxos + Mariacabrandt-Capritxos,"Carrer de Carcaixent, 12 + Carrer de Carcaixent, 12 + Carrer de Carcaixent, 12 + Carrer de Carcaixent, 12",46007.0 + 46007.0 + 46007.0 + 46007.0,,,,7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",28.62,2,Medium,Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl,False
VAL_LOC_000151,2,PUDO,169,Locutorio Pack Latino,"Av. de Gaspar Aguilar, 9",39.459062349777106,-0.38852235485294456,240,46007.0,169 + 636,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Locutorio Pack Latino + Locutorio Pack Latino,"Av. de Gaspar Aguilar, 9 + Av. de Gaspar Aguilar, 9",46007.0 + 46007.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.55,1,High,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000154,3,PUDO,173,Seur - Ferreteria Ferrototal,"C. de Albacete, 37",39.462276353990454,-0.38481971954598143,360,46007.0,173 + 378 + 878,Amazon + SEUR + UPS,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur + UPS,Convenience stores,Private,Premises,Valencia,Seur - Ferreteria Ferrototal + Ferreteria Ferrototal + Ferreteria Ferro Total,"C. de Albacete, 37 + C. de Albacete, 37 + C. de Albacete, 37",46007.0 + 46007.0 + 46007.0,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.87,2,Medium,Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS,False
VAL_LOC_000155,2,PUDO,177,88 Gafas,"C. de Calixto III, 19",39.471545739612154,-0.38827933264177983,240,46008.0,177 + 642,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,88 Gafas + 88 Gafas,"C. de Calixto III, 19 + C. de Calixto III, 19",46008.0 + 46008.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.57,1,High,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000156,4,PUDO,178,Candy,"Calle GRAN VIA FERNANDO EL CATOLICO, 34",39.47252150888956,-0.38595691125520337,480,46008.0,178 + 458 + 520 + 641,Amazon + Dhl + Celeritas + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + DHL + Celeritas + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Candy + Candy 46007 + Candy + Candy,"Calle GRAN VIA FERNANDO EL CATOLICO, 34 + Gran Vía de Fernando el Católico, 34 + Gran Vía de Fernando el Católico, 34 + Gran Vía de Fernando el Católico, 34",46008.0 + 46008.0 + 46008.0 + 46008.0,,,,7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.57,2,Medium,Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl + Amazon | Celeritas | Ctt Express | Dhl,False
VAL_LOC_000160,2,PUDO,184,Seur - Estanco Juan Lorrens 55,"C. de Juan Llorens, 55",39.47072434999677,-0.3888532591116549,240,46008.0,184 + 357,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Seur - Estanco Juan Lorrens 55 + Estanco Juan Lorrens 55,"C. de Juan Llorens, 55 + C. de Juan Llorens, 55",46008.0 + 46008.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",12.15,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000162,2,PUDO,186,Seur - Hiperpapeleria San Jose,"Carrer de González Martí, 7",39.47419924673858,-0.3928963822970692,240,46008.0,186 + 366,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Seur - Hiperpapeleria San Jose + Hiperpapeleria San Jose,"Carrer de González Martí, 7 + Carrer de González Martí, 7",46008.0 + 46008.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.17,1,High,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000163,2,PUDO,187,Asim Fruta Y Alimentacion,"C. de Calixto III, 16",39.47157094521261,-0.38920204479947873,240,46008.0,187 + 356,Amazon + SEUR,Convenience Stores,Privada,Premises,Valencia,Amazon + Seur,Convenience stores,Private,Premises,Valencia,Asim Fruta Y Alimentacion + Asim Fruta Y Alimentacion,"C. de Calixto III, 16 + C. de Calixto III, 16",46008.0 + 46008.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",23.96,2,Medium,Amazon | SEUR + Amazon | SEUR,False
VAL_LOC_000165,2,PUDO,189,El Trebol Del Turia,"Av. de Burjassot, 18",39.4837801349246,-0.38242575808493595,240,46009.0,189 + 884,Amazon + UPS,Convenience Stores,Privada,Premises,Valencia,Amazon + UPS,Convenience stores,Private,Premises,Valencia,El Trebol Del Turia + Fnx-El Trebol Del Turia,"Av. de Burjassot, 18 + Av. de Burjassot, 18",46009.0 + 46009.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",15.2,2,Medium,Amazon | UPS + Amazon | UPS,False
VAL_LOC_000170,2,PUDO,194,Kiosco Los Juniors,"C/ de Gregorio Gea, 1",39.48405017447606,-0.3837453870660219,240,46009.0,194 + 652,Amazon + Ctt Express,Convenience Stores,Privada,Kiosk,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Kiosk,Valencia + Valecia,Kiosco Los Juniors + Kiosco Los Juniors,"C/ de Gregorio Gea, 1 + C/ de Gregorio Gea, 1",46009.0 + 46009.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",27.37,2,Medium,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000171,3,PUDO,195,La Bodeguita Latina Express,"C. Baeza, 1",39.49335765452633,-0.37268487924177157,360,46009.0,195 + 270 + 714,Amazon + Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,La Bodeguita Latina Express + La Bodeguita Latina Express + La Bodeguita Latina Express,"C. Baeza, 1 + C. Baeza, 1 + C. Baeza, 1",46009.0 + 46019.0 + 46019.0,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",14.78,1,High,Amazon | Ctt Express + Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000175,4,PUDO,202,Seur - Llibr. Tirant Lo Blanch,"C. Artes Gráficas, 14",39.476694175655,-0.36220390291701526,420,46010.0,202 + 388 + 389 + 889,Amazon + SEUR + SEUR + UPS,Convenience Stores + Locker,Privada,Premises,Valencia,Amazon + Seur + Seur + UPS,Convenience stores + Lockers,Private,Premises,Valencia,Seur - Llibr. Tirant Lo Blanch + Llibr. Tirant Lo Blanch + Seur Lockers Pcbox Valenci + Libreria Tirant Lo Blanch Artes Gra,"C. Artes Gráficas, 14 + C. Artes Gráficas, 14 + C. Artes Gráficas, 14 + C. Artes Gráficas, 14",46010.0 + 46010.0 + 46010.0 + 46010.0,,,,7 + 7 + 1 + 7,Convenience Store + Convenience Store + Locker + Convenience Store,1,4,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",14.8,1,High,Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS,False
VAL_LOC_000178,4,PUDO,207,Loterias La Trinitat,"C. Pintor Vilar, 1",39.482536361208204,-0.3713938195125589,480,46010.0,207 + 545 + 655 + 891,Amazon + Celeritas + Ctt Express + UPS,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + Celeritas + CTT Express + UPS,Convenience stores,Private,Premises,Valencia + Valecia,Loterias La Trinitat + Loterias La Trinitat + Loterias La Trinitat + Fnx-Loterias La Trinitat,"C. Pintor Vilar, 1 + C. Pintor Vilar, 1 + C. Pintor Vilar, 1 + C. Pintor Vilar, 1",46010.0 + 46010.0 + 46010.0 + 46010.0,,,,7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.12,1,High,Amazon | Celeritas | Ctt Express | UPS + Amazon | Celeritas | Ctt Express | UPS + Amazon | Celeritas | Ctt Express | UPS + Amazon | Celeritas | Ctt Express | UPS,False
VAL_LOC_000179,2,PUDO,208,Movil Center,"C. de Don Armando Palacio Valdes, 13",39.47530321391207,-0.36354751154869014,240,46010.0,208 + 661,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Movil Center + Movil Center,"C. de Don Armando Palacio Valdes, 13 + C. de Don Armando Palacio Valdes, 13",46010.0 + 46010.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.44,1,High,Amazon | Ctt Express + Amazon | Ctt Express,False
VAL_LOC_000186,2,PUDO,215,Locutorio La Reina.,"C/ de la Reina, 265",39.47407422755264,-0.32805427450054014,240,46011.0,215 + 665,Amazon + Ctt Express,Convenience Stores,Privada,Premises,Valencia + Valecia,Amazon + CTT Express,Convenience stores,Private,Premises,Valencia + Valecia,Locutorio La Reina. + Locutorio La Reina.,"C/ de la Reina, 265 + C/ de la Reina, 265",46011.0 + 46011.0,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.24,1,High,Amazon | Ctt Express + Amazon | Ctt Express,False
