Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
979,1910,980,1911,SEUR,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Viajes Ruta Latina,Papeleria Nu&Ca,"Carrer d'En Fontrodona, 7","Carrer del Roser, 5",26.15,57.14,30.3,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
982,1318,983,1319,SEUR,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Envã­os Roser,Akram Cyclist,"Carrer del Roser, 12","Carrer del Roser, 21",25.27,94.74,23.08,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1002,2238,1003,2239,SEUR,Pudo,Locker,Click&Collect,PUDO,PUDO,Seur Lockers Saba Rambla,Saba Rambla De Catalunya,"Rambla de Catalunya, 13","Rambla de Catalunya, 16",26.74,95.45,45.83,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1021,1023,1022,1024,SEUR,SEUR,Convenience Stores,Locker,PUDO,PUDO,Miu Nails,Seur Lockers Parking Bolt,"Travessera de Gràcia, 108","Travessera de Gràcia, 112",17.89,91.67,17.65,True,False,True,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1027,1587,1028,1588,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,4g Mobils,Estanc De Gracia,"Travessera de Gràcia, 203","Travessera de Gràcia, 194",29.11,87.5,16.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1043,1600,1044,1601,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Mon Animal,Western Union.,"Rambla de Badal, 33","Rambla de Badal, 37",24.7,94.44,17.39,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1048,1345,1049,1346,SEUR,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,La General Electrodomesti,La Conxita Llibres I Discos,"Carrer del Vallespir, 75","Carrer del Vallespir, 59",26.61,95.65,30.77,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1070,1455,1071,1456,SEUR,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Afan Mobile House,Botiga Digi,"Carrer de Pablo Iglesias, 29","C/ Joaquim Valls, 39",17.29,40.0,21.43,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1074,1902,1075,1903,SEUR,Mail Boxes Etc,Convenience Stores,Lsp Pudos,PUDO,PUDO,Radhey Radhey Mobils,MBE 0183,"Avinguda de Rio de Janeiro, 5","Pg. de Fabra i Puig, 122",18.78,36.0,14.29,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1077,2213,1078,2214,SEUR,Pudo,Locker,Click&Collect,PUDO,PUDO,Seur Lockers Caprabo Fabra,Caprabo Fabra I Puig,"Pg. de Fabra i Puig, 176","Pg. de Fabra i Puig, 182",16.27,90.91,56.52,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1108,2212,1109,2213,SEUR,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Estanco 412,Grover Rojas De La Cruz,"Carrer de Cantàbria, 42","Carrer de Josep Miret, 8",21.72,53.33,23.53,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1120,2057,1121,2058,SEUR,UPS,Locker,Convenience Stores,PUDO,PUDO,Seur Lockers Pkn Saba Trav,P Taquilla Saba Travessera 21,"Travessera de Gràcia, 17","Travessera de Gràcia, 21",16.35,95.65,43.64,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1121,1646,1122,1647,SEUR,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Seur Lockers Caprabo Calve,Proxima Movil,"Carrer de Calvet, 41","Carrer de Calvet, 56",27.81,89.47,25.64,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1132,1655,1133,1656,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,P K Moviles,Ocean Cargo,"Carrer d'Agramunt, 8","Carrer de Bolívar, 33",17.62,61.54,18.18,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1142,1658,1143,1659,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Llibreria Estel,Mobile Garage,"Carrer de Sardenya, 499","Carrer de Pi i Margall, 77",24.53,59.57,21.43,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1151,1152,1152,1153,SEUR,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Gs Envios Lepant,Digital 22,"Carrer de Lepant, 312","Av. de Gaudí, 22",29.04,47.06,15.38,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1154,1470,1155,1471,SEUR,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Euro Mobils,Maslife Gracia,"Travessera de Gràcia, 275","Travessera de Gràcia, 236",29.26,91.67,24.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1163,1475,1164,1476,SEUR,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Nida Mobil,Lock And Be Free,"Carrer de Còrsega, 571","Carrer de Còrsega, 562",27.41,90.48,30.77,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1167,2085,1168,2086,SEUR,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Outlet Viatges Encants,Full-Locutorio El Paisa 12,"Carrer de València, 560","Carrer de València, 568",27.78,95.45,33.33,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1170,1680,1171,1681,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Akash Supermercat,Banana Efe Mobile,"Carrer de Biscaia, 356","Carrer de Múrcia, 34",28.88,75.0,35.29,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1207,2217,1208,2218,SEUR,Pudo,Locker,Click&Collect,PUDO,PUDO,Seur Lockers Pi Can Fabra,Parking Indigo Can Fabra,"Calle Segre, 30",Carrer del Segre,23.93,60.0,53.06,False,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1236,2123,1237,2124,SEUR,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Alfambra,Fnx-Estanc Tabacs Pedralbes,"Carrer de l'Alfambra, 16","Carrer de l'Alfambra, 15",24.81,95.65,17.14,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1248,2226,1249,2227,SEUR,Pudo,Locker,Click&Collect,PUDO,PUDO,Lockers Parking Saba Hospi,Parking Saba Hospital Clinic,Plaza del Doctor Duran i Reynals,Calle de Casanova 168 Plaza del Doctor Duran i Reynals,29.34,74.42,66.67,False,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1256,1257,1257,1258,SEUR,SEUR,Locker,Convenience Stores,PUDO,PUDO,Seur Lockers Electro Outle,Toner Zona Franca,"C/ de los Altos Hornos, 78","C/ de los Altos Hornos, 73",25.11,95.83,23.26,True,False,True,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1257,2135,1258,2136,SEUR,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Toner Zona Franca,Electro Outlet,"C/ de los Altos Hornos, 73","C/ de los Altos Hornos, 78",22.51,95.83,19.35,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1269,2256,1270,2257,SEUR,Pudo,Locker,Click&Collect,PUDO,PUDO,Seur Locker Gs Envios Bad,G&S Envíos De Dinero Badalona,"Av. de Juán XXIII, 8","Av Joan XXIII 8, 08930",17.17,71.79,48.15,True,True,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1293,1793,1294,1794,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Gs Envios Cl Mas,Global Outlet Factory Store,"C Mas, 81","C Mas, 84",27.44,87.5,27.91,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1299,1809,1300,1810,SEUR,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Gs Envios Severo Ochoa,Habib Mobils,"Av. Severo Ochoa, 127","Carrer Luarca, 4L",28.43,40.0,5.88,False,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1318,1910,1319,1911,Dhl,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Akram Cyclist,Papeleria Nu&Ca,"Carrer del Roser, 21","Carrer del Roser, 5",27.4,91.89,35.71,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1338,1583,1339,1584,Dhl,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco 20 Barcelona,Raza Phone,"Carrer Gran de Gràcia, 219","Carrer Gran de Gràcia, 235",23.55,92.0,26.67,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1355,1623,1356,1624,Dhl,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Extra Global Business,Sumana Akter,"Carrer de Joan I, 8","Av. Meridiana, 94",25.27,42.42,24.24,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1355,1927,1356,1928,Dhl,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Extra Global Business,Yasin Mobile Shop,"Carrer de Joan I, 8","Av. Meridiana, 94",29.61,42.42,31.58,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1406,1762,1407,1763,Dhl,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Pamies,Major Telefonía,"Carrer Major, 11","Carrer Major, 10",23.01,93.33,14.29,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1407,1766,1408,1767,Dhl,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Zootropolis,Talha Locutorio,"Av. de Josep Tarradellas i Joan, 142","Av. de Josep Tarradellas i Joan, 148",25.09,97.06,30.77,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1437,1591,1438,1592,Celeritas,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Super Fresh,Pacifico Market,"Carrer de la Marina, 240","Carrer de València, 462",27.82,62.22,15.38,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1461,2212,1462,2213,Celeritas,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Estanco 412,Grover Rojas De La Cruz,"Carrer de Cantàbria, 42","Carrer de Josep Miret, 8",19.37,53.33,23.53,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1468,1655,1469,1656,Celeritas,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,P.K Moviles,Ocean Cargo,"Carrer d'Agramunt, 10","Carrer de Bolívar, 33",24.28,60.0,18.18,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1471,1956,1472,1957,Celeritas,Nacex,Convenience Stores,Lsp Pudos,PUDO,PUDO,Adiari Papereria,Nacex,"Carrer de França, 27","C.de les Camèlies, 67-69",21.27,42.86,19.05,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1473,1660,1474,1661,Celeritas,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,B Travel Cerdeã‘A,Movil Star,"Carrer de Sardenya, 499","Carrer de Sardenya, 494",21.79,95.45,29.63,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1505,1726,1506,1727,Celeritas,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Libreria Mallorca,Phone Gallery,"Carrer de Mallorca, 115","C. de Villarroel, 153",15.86,53.66,40.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1505,1921,1506,1922,Celeritas,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Libreria Mallorca,Estanc Barcelona Nâo 111,"Carrer de Mallorca, 115","C. de Villarroel, 165",20.68,53.66,24.39,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1519,2273,1520,2274,Celeritas,Mrw,Convenience Stores,Lsp Pudos,PUDO,PUDO,Panaderia Pasteleria Soraya,Oficina Mrw 00673,"Travessera de Collblanc, 15","Carrer de Creu Roja, 33",20.02,45.83,18.18,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1536,1537,1537,1538,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Super Fresc,Anthea Natural,"Carrer del Regomir, 29","Carrer del Regomir, 14",18.33,90.48,16.0,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1584,2016,1585,2017,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Tenbei Concept,Lola Botona Gracia,"Carrer del Torrent de l'Olla, 177","Carrer del Torrent de l'Olla, 179",24.36,96.88,25.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1589,1593,1590,1594,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Micro Market Outlet,Estanco Carmen Pardo Jerica,"C/ de Padilla, 204","Carrer d'Aragó, 475",28.54,47.06,17.39,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1600,1907,1601,1908,Ctt Express,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union.,Mon Animal,"Rambla de Badal, 37","Rambla de Badal, 33",22.67,94.44,34.78,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1613,1941,1614,1942,Ctt Express,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Sarim Moviles,Estanco 348,"Carrer de Pablo Iglesias, 98","Carrer de Pablo Iglesias, 94-96",17.11,91.23,16.67,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1622,2042,1623,2043,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Panaderia Naim,Extra Global Business,"Carrer de Joan I, 4","Carrer de Joan I, 8",19.75,94.44,28.57,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1622,1623,1623,1624,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Panaderia Naim,Sumana Akter,"Carrer de Joan I, 4","Av. Meridiana, 94",22.01,48.48,38.46,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1622,1927,1623,1928,Ctt Express,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Panaderia Naim,Yasin Mobile Shop,"Carrer de Joan I, 4","Av. Meridiana, 94",22.19,48.48,6.45,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1622,1844,1623,1845,Ctt Express,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Panaderia Naim,Ps Extra Global Business Services,"Carrer de Joan I, 4","Carrer de Joan I, 8",23.52,94.44,25.53,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1622,1626,1623,1627,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Panaderia Naim,Extra Global Business,"Carrer de Joan I, 4","Carrer de Joan I, 8",26.02,94.44,28.57,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1623,2042,1624,2043,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Sumana Akter,Extra Global Business,"Av. Meridiana, 94","Carrer de Joan I, 8",22.17,42.42,24.24,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1652,1655,1653,1656,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,P.K Moviles,Ocean Cargo,"Carrer d'Agramunt, 8","Carrer de Bolívar, 33",25.73,61.54,18.18,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1655,2066,1656,2067,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,Pk Moviles,"Carrer de Bolívar, 33","Carrer d'Agramunt, 8 -10",22.09,57.14,19.05,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1665,1667,1666,1668,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Locutorio Gaudi..,Super Primo,"Carrer de la Indústria, 142","Carrer de la Indústria, 147",21.93,96.15,30.77,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1687,2100,1688,2101,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Movil Internet Sant,Milar Brunet,"Carrer de Galileu, 58",Carrer De Galileu 75-79,26.72,88.37,51.61,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1703,1842,1704,1843,Ctt Express,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Universe Mobil,Ps Impresion Line,"Passeig de Torras i Bages, 90","Passeig de Torras i Bages, 81",29.48,92.86,19.35,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1707,1720,1708,1721,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc 377,Vapeworld,"Pg. Maragall, 400","Pg. Maragall, 419",15.3,86.67,10.53,True,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1726,1921,1727,1922,Ctt Express,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Phone Gallery,Estanc Barcelona Nâo 111,"C. de Villarroel, 153","C. de Villarroel, 165",25.72,94.74,21.62,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1739,2137,1740,2138,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Mundienvios,Full-Locutorio El Paisa 16,"Carrer de la Mare de Déu de Port, 375","Carrer de la Mare de Déu de Port, 385",15.29,97.22,21.62,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1776,2154,1777,2155,Ctt Express,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Zeeshan Talib,Anahi Fashion Boutique,"Carrer Pareto, 14, BAJO 2","Carrer Muns, 6",27.22,44.44,34.29,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1786,2273,1787,2274,Ctt Express,Mrw,Convenience Stores,Lsp Pudos,PUDO,PUDO,Panaderia Pasteleria Soraya,Oficina Mrw 00673,"Travessera de Collblanc, 15","Carrer de Creu Roja, 33",20.79,45.83,18.18,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1809,1813,1810,1814,Ctt Express,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Habib Mobils,Compro Oro Jaragua.,"Carrer Luarca, 4L","Av. Severo Ochoa, 117",26.15,40.0,6.67,False,False,True,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1881,2193,1882,2194,Mail Boxes Etc,Pudo,Lsp Pudos,Click&Collect,PUDO,PUDO,MBE 0341,Sup. Caprabo Plaã§A Font,"Carrer del Baluard, 36","Mercat Municipal de, Plaça de la Font, 1",18.51,30.51,12.9,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1912,2027,1913,2028,Nacex,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Call Point Locutorio,Full-Fnq Telefonia,"C. Vilardell, 22","Carrer del Moianès, 79",22.53,40.0,26.32,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1927,2042,1928,2043,Nacex,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Yasin Mobile Shop,Extra Global Business,"Av. Meridiana, 94","Carrer de Joan I, 8",18.6,42.42,31.58,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1934,2049,1935,2050,Nacex,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Cuevas,Gran Via Mobils,"Carrer del Paraguai, 17","Gran Via de les Corts Catalanes, 1136",17.34,37.93,42.86,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
1976,2156,1977,2157,Nacex,UPS,Convenience Stores,Locker,PUDO,PUDO,Activa- Radiovisió (0841-07),P Taquilla Caprabo Sta Eulalia,"Carrer Santa Eulàlia, 46","Carrer Santa Eulàlia, 51",22.63,91.3,32.73,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1980,2258,1981,2259,Nacex,Pudo,Lsp Pudos,Click&Collect,PUDO,PUDO,Hospitalet(0841),Central Nacex Hospitalet Del Llobregat,"Pol.Ind.Gran Vía Sur. Pablo Iglesias, 112-122","C. de Pablo Iglesias, 112-122",20.43,71.43,41.51,True,True,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1980,2257,1981,2258,Nacex,Pudo,Lsp Pudos,Click&Collect,PUDO,PUDO,Hospitalet(0841),Caprabo Jordá,"Pol.Ind.Gran Vía Sur. Pablo Iglesias, 112-122","Avenida del Jordà, 20 08001",20.68,20.29,14.29,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1985,2188,1986,2189,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,P Taquilla Pk Saba Pz D Angels,Parking Saba Plaza Dels Angels,"Carrer dels Àngels, 1","Calle de los Ángeles, Plaça dels Àngels, 1",18.0,56.67,66.67,True,True,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
1992,2194,1993,2195,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Mail Boxes Etc 0341,Saba Barceloneta,"Carrer del Baluard, 36","Carrer del Baluard, 27",22.02,90.48,34.29,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2019,2197,2020,2198,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Globus Amb Gracia,Saba Gracia Iii - Mallorca,"Plaça del Sol, 22","Plaça del Sol, 5",18.07,90.32,43.9,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2019,2204,2020,2205,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Globus Amb Gracia,Saba Plaza Del Sol,"Plaça del Sol, 22","Plaça del Sol, 5",25.38,90.32,11.43,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2057,2241,2058,2242,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,P Taquilla Saba Travessera 21,"Parking Saba Travessera, 17-21","Travessera de Gràcia, 21","Travessera de Gràcia, 17",17.18,95.65,75.86,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
