Location_Cluster_ID,Merged_Record_Count,Main_Type,id_final,Location,Address,Latitude,Longitude,Capacity_Sum,Zip_Code,ID,Company,Type,Infrastructure,Type Infrastructure,City,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
MAD_LOC_000038,2,PUDO,38,El Jardin De Kika,"C. del Pez, 12",40.423582311000445,-3.70480713437651,240,28004.0,38 + 39,InPost + InPost,Convenience Stores,Privada,Premises,Madrid,InPost + InPost,Convenience stores,Private,Premises,Madrid,El Jardin De Kika + Copypez 12,"C. del Pez, 12 + C. del Pez, 12",28004 + 28004,,,,7 + 7,Convenience Store + Convenience Store,1,2,1,False,False,False,False,False,False,True,False,5,Convenience Store only,2,"Same company, multiple records",14.8,1,High,InPost + InPost,False
MAD_LOC_000040,3,PUDO,41,The Mad Plug,"C. de Valverde, 35",40.42321299232407,-3.701851524702363,360,28004.0,41 + 1923 + 2886,InPost + Dhl + UPS,Convenience Stores,Privada,Premises,Madrid,InPost + DHL + UPS,Convenience stores,Private,Premises,Madrid,The Mad Plug + Madplug + The Mad Plug,"C. de Valverde, 35 + C. de Valverde, 35 + C. de Valverde, 35",28004 + 28004 + 28004,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.39,1,High,Dhl | InPost | UPS + Dhl | InPost | UPS + Dhl | InPost | UPS,False
MAD_LOC_000045,3,PUDO,46,Estanco Piramides,"P.o de las Acacias, 69",40.40123537596117,-3.713230986786067,360,28005.0,46 + 2062 + 2257,InPost + Celeritas + Ctt Express,Convenience Stores,Privada,Premises,Madrid,InPost + Celeritas + CTT Express,Convenience stores,Private,Premises,Madrid,Estanco Piramides + Estanco Piramides + Estanco Piramides,"P.º de las Acacias, 69 + P.º de las Acacias, 69 + P.º de las Acacias, 69",28005 + 28005 + 28005,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",21.98,2,Medium,Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost,False
MAD_LOC_000052,2,PUDO,53,Tr3sdland,"Pl. de Cascorro, 2",40.41134569917685,-3.707179527774775,240,28005.0,53 + 1378,InPost + SEUR,Convenience Stores,Privada,Premises,Madrid,InPost + Seur,Convenience stores,Private,Premises,Madrid,Tr3sdland + Tr3sdland,"Pl. de Cascorro, 2 + Pl. de Cascorro, 2",28005 + 28005,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.03,1,High,InPost | SEUR + InPost | SEUR,False
MAD_LOC_000053,3,PUDO,54,Quiosco Prensa Antonio,Pl. de Prta Cerrada S/N,40.41394567847163,-3.70843518499421,360,28005.0,54 + 2060 + 2255,InPost + Celeritas + Ctt Express,Convenience Stores,Privada,Premises,Madrid,InPost + Celeritas + CTT Express,Convenience stores,Private,Premises,Madrid,Quiosco Prensa Antonio + Prensa Antonio + Prensa Antonio,Pl. de Prta Cerrada S/N + Pl. de Prta Cerrada s/n + Pl. de Prta Cerrada s/n,28005 + 28005 + 28005,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",12.56,1,High,Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost,False
MAD_LOC_000058,4,PUDO,59,Cm26 Reprografia,"Calle de Maldonado, 26",40.43377467786855,-3.6813090609513974,480,28006.0,59 + 1385 + 2622 + 2894,InPost + SEUR + Gls + UPS,Convenience Stores,Privada,Premises,Madrid,InPost + Seur + GLS + UPS,Convenience stores,Private,Premises,Madrid,Cm26 Reprografia + Cm26 Reprografía + Ps Cm26 Reprografia + Cm26 Reprografia,"Calle de Maldonado, 26 + Calle de Maldonado, 26 + Calle de Maldonado, 26 + C. de Maldonado, 26",28006 + 28006 + 28006 + 28006,,,,7 + 7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store + Convenience Store,1,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.53,1,High,Gls | InPost | SEUR | UPS + Gls | InPost | SEUR | UPS + Gls | InPost | SEUR | UPS + Gls | InPost | SEUR | UPS,False
MAD_LOC_000059,3,PUDO,60,Estanco 837,"Calle del Gral. Pardiñas, 61",40.43207025249723,-3.678259413970307,360,28006.0,60 + 2067 + 2265,InPost + Celeritas + Ctt Express,Convenience Stores,Privada,Premises,Madrid,InPost + Celeritas + CTT Express,Convenience stores,Private,Premises,Madrid,Estanco 837 + Expendeduria 837 + Expendeduria 837,"Calle del Gral. Pardiñas, 61 + Calle del Gral. Pardiñas, 61 + Calle del Gral. Pardiñas, 61",28006 + 28006 + 28006,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.35,1,High,Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost + Celeritas | Ctt Express | InPost,False
MAD_LOC_000062,2,PUDO,63,Herbolario Salamanca,"C. de Padilla, 52",40.431295202474104,-3.67776840157637,240,28006.0,63 + 2896,InPost + UPS,Convenience Stores,Privada,Premises,Madrid,InPost + UPS,Convenience stores,Private,Premises,Madrid,Herbolario Salamanca + Herbolario Salamanca,"C. de Padilla, 52 + C. de Padilla, 52",28006 + 28006,,,,7 + 7,Convenience Store + Convenience Store,1,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",1.81,1,High,InPost | UPS + InPost | UPS,False
MAD_LOC_000063,3,PUDO,64,Locutorio Marandu,"Calle de Juan Bravo, 63",40.43287720993617,-3.6742434833520665,360,28006.0,64 + 1396 + 2272,InPost + SEUR + Ctt Express,Convenience Stores,Privada,Premises,Madrid,InPost + Seur + CTT Express,Convenience stores,Private,Premises,Madrid,Locutorio Marandu + Locutorio Marandu Jb + Locutorio Marandu Jb,"Calle de Juan Bravo, 63 + Calle de Juan Bravo, 63 + Calle de Juan Bravo, 63",28006 + 28006 + 28006,,,,7 + 7 + 7,Convenience Store + Convenience Store + Convenience Store,1,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.37,2,Medium,Ctt Express | InPost | SEUR + Ctt Express | InPost | SEUR + Ctt Express | InPost | SEUR,False
MAD_LOC_000064,2,PUDO,65,24/7 Parking Juan Bravo,"Calle de Juan Bravo, 58",40.43236679819135,-3.67426250278364,120,28006.0,65 + 1397,InPost + SEUR,Locker,Privada,Parking,Madrid,InPost + Seur,Lockers,Private,Parking,Madrid,24/7 Parking Juan Bravo + Parking Bolto,"Calle de Juan Bravo, 58 + Calle de Juan Bravo, 58",28006 + 28006,,,,1 + 1,Locker + Locker,1,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",3.59,1,High,InPost | SEUR + InPost | SEUR,False
