Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
2627,2780,2628,2782,Gls,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Ps Vapstore,Vapstore La Latina (2850-15),"Pl. de Cascorro, 8","Pl. de Cascorro, 8, local 20",18.53,78.05,43.24,True,True,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
2648,3126,2650,3128,Gls,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Ps Mobile Centre,Parking Indio Princesa,"Calle de la Princesa, 3","Calle de la Princesa, 5",24.4,95.45,31.58,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2671,2950,2673,2952,Gls,UPS,Lsp Pudos,Convenience Stores,PUDO,PUDO,Gls Azca Agencia 595,Pkg Indigo Orense,"C. de Orense, 54","C. de Orense, 50",15.64,92.86,27.03,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2710,2938,2712,2940,Gls,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Ps Triple B,Triple B Electrodomesticos,Calle de la Vía 30 local,"C. de la Vía, 30",24.43,73.68,43.24,True,True,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
2722,2982,2724,2984,Gls,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Ps Locutorio Neizor,Parada Amarilla,Camino Viejo de Leganés 171,"C. Papagayo, 2",26.39,20.51,23.53,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
2732,3203,2734,3205,Gls,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Ps Te Lo Tengo Madrid,Telotengo Marcos Orueta,Calle de Marcos de Orueta 3,"C. de Marcos de Orueta, 3, local 1",24.44,79.31,59.09,True,True,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2743,3228,2745,3230,Gls,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Ps Origen Place,Autoescuela Calderon I Ascao,"C. de Gutierre de Cetina, 73","C. de Ascao, 29",20.12,30.77,32.56,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2786,3126,2788,3128,Nacex,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Mobile Centre (2886-04),Parking Indio Princesa,"Calle de la Princesa, 3, Loocal 6","Calle de la Princesa, 5",26.51,79.25,18.6,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2804,3154,2806,3156,Nacex,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Envíos Masivo (2845-10),Inversiones Masivo S.L.,"C. de Álvarez, 19, Planta baja, Local 1","C. de Álvarez, 19",20.66,60.0,65.12,True,True,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
2899,3126,2901,3128,UPS,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Mobile Centre,Parking Indio Princesa,"Calle de la Princesa, 3","Calle de la Princesa, 5",22.86,95.45,22.86,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
