City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
madrid,MAD_LOC_000041,40.4246383266876,-3.70494733021802,1,1,InPost,Cl. del Marqués de Sta. Ana,Pcservice,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000042,40.4213882788135,-3.70123843898177,1,1,InPost,Calle de Fuencarral & C. de las Infantas,Money Exchange Fuencarral,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000043,40.4088257503958,-3.71091942348049,1,1,InPost,"C. de Toledo, 88",Locker Parking Latina,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000044,40.4006470168725,-3.71031765006968,1,1,InPost,"C. de Melilla, 39",Golochuches,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000045,40.40123537596117,-3.713230986786067,3,3,Celeritas | Ctt Express | InPost,"P.o de las Acacias, 69",Estanco Piramides,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",21.98,2,Medium,False
madrid,MAD_LOC_000046,40.411133396300876,-3.7099230131680314,6,5,Correos | Gls | InPost | Pudo | SEUR,"C. de la Cebada SN | Pl. de la Cebada, S/N | Plaza de la Cebada Mercado de la Cebada Puesto 109",Mercado De La Cebada | Nuvole Di Profumo | Nuvole Di Profumo Mercado De La | Ps Cuchilleria Viuda De Balsa | Seur Locker Mercado Cebad,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",51.5,3,Review,True
madrid,MAD_LOC_000047,40.4021137886677,-3.70803286634464,1,1,InPost,P.o de Juan Antonio Vallejo-Nájera Botas,Optica Piramides,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000048,40.4047208374753,-3.7033279724209,1,1,InPost,"C. de Martín de Vargas, 2",Mioptico Embajadores,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000049,40.4071217227613,-3.70732024046187,1,1,InPost,C/ de la Ribera de Curtidores,Locker 24/7 Grupo Bolton Garage,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000050,40.4050258024552,-3.71481862196178,1,1,InPost,"Pasillo Verde, P.o de Juan Antonio Vallejo-Nájera Botas, 50",Estanco 149 Pasillo Verde,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000051,40.40104049805,-3.71929063869584,1,1,InPost,"C. San Epifanio, 9",Locker 24/7 Emt Mad Parking San,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000052,40.41134569917685,-3.707179527774775,2,2,InPost | SEUR,"Pl. de Cascorro, 2",Tr3sdland,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.03,1,High,False
madrid,MAD_LOC_000053,40.41394567847163,-3.70843518499421,3,3,Celeritas | Ctt Express | InPost,Pl. de Prta Cerrada S/N | Pl. de Prta Cerrada s/n,Prensa Antonio | Quiosco Prensa Antonio,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",12.56,1,High,False
madrid,MAD_LOC_000054,40.40566748499164,-3.720381564889718,5,5,Amazon | Ctt Express | InPost | SEUR | UPS,"P.o de los Melancólicos, 35",Estanco Melancolicos | Estanco Melancólicos | Estanco Paseo Los Melancolicos,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",68.56,3,Review,True
madrid,MAD_LOC_000055,40.4115235264424,-3.71960948106962,1,1,InPost,"C. de Juan Duque, 28",Locker 24/7 Supermercado Dia Ca,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000056,40.3991086556909,-3.70286984746391,1,1,InPost,"P.o de la Esperanza, 45",Locker La Wash Paseo De La Espe,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000057,40.4136180105458,-3.72082904933452,1,1,InPost,"P.o de la Virgen del Puerto, 7",Expendeduria 355,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000058,40.43377467786855,-3.6813090609513974,4,4,Gls | InPost | SEUR | UPS,"C. de Maldonado, 26 | Calle de Maldonado, 26",Cm26 Reprografia | Cm26 Reprografía | Ps Cm26 Reprografia,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.53,1,High,False
madrid,MAD_LOC_000059,40.43207025249723,-3.678259413970307,3,3,Celeritas | Ctt Express | InPost,"Calle del Gral. Pardiñas, 61",Estanco 837 | Expendeduria 837,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.35,1,High,False
madrid,MAD_LOC_000060,40.437367593277,-3.68078027199472,1,1,InPost,"Calle de María de Molina, 50",24/7 Indigo Maria De Mol,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000061,40.43739885537257,-3.68000588847563,3,3,Gls | InPost | SEUR,"Calle de Castelló, 120",Herbolario Vilaflor | Ps Herbolario Vilaflor,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",47.34,3,Review,True
madrid,MAD_LOC_000062,40.431295202474104,-3.67776840157637,2,2,InPost | UPS,"C. de Padilla, 52",Herbolario Salamanca,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",1.81,1,High,False
madrid,MAD_LOC_000063,40.43287720993617,-3.6742434833520665,3,3,Ctt Express | InPost | SEUR,"Calle de Juan Bravo, 63",Locutorio Marandu | Locutorio Marandu Jb,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.37,2,Medium,False
madrid,MAD_LOC_000064,40.43236679819135,-3.67426250278364,2,2,InPost | SEUR,"Calle de Juan Bravo, 58",24/7 Parking Juan Bravo | Parking Bolto,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",3.59,1,High,False
madrid,MAD_LOC_000065,40.4308267109275,-3.6831042890119066,3,3,Ctt Express | InPost | SEUR,"C. de José Ortega y Gasset, 29",Quiosco Ortega Y Gasset | Quiosco Ortega Y Gasset.,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",43.64,3,Review,True
madrid,MAD_LOC_000066,40.4284756576145,-3.66975709581587,1,1,InPost,"Calle de Don Ramón de la Cruz, 102",Ecuatoriana De Productos,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
